ID,Smiles
150,N#Cc1ccc(N2CCN(CCCc3cc4c(N)cccc4c(=O)[nH]3)CC2)cc1
151,COc1cc2c(cc1OC)C1(O)C3C4c5ccccc5C(c5ccccc54)C3C(=O)N1CC2
152,CN(C)Cc1ccc(-c2ccc3c(Cl)cc(C(N)=O)n3n2)cc1
153,Cn1nc(-c2ccccc2)c2c3c(c(=O)[nH]c21)CCC3
154,O=C(c1ccc(F)cc1)C1CCN(CC(=O)N(Cc2nc3c(c(=O)[nH]2)COCC3)CC2CC2)CC1
155,Cc1c(C(=O)N2CCC(N(C)C)CC2)sc2c1[nH]c(=O)c1ccccc12
156,O=C1NCCc2c1ccc1[nH]cc(CCNC(=O)N3CCNCC3)c21
157,O=C(NCCc1ccccc1)c1ccc2c(c1)nc(O)c1cc(F)ccc12
158,O=C(CCn1c2c(c(=O)[nH]c1=O)CCCC2)NCC(=O)c1ccccc1
159,Cn1ccnc1C1c2n[nH]c(=O)c3cc(F)cc(c23)NC1c1ccc(F)cc1
160,CC(C)(C)OC(=O)NCC1=Nc2cccc3c(=O)[nH]nc(c23)N1
161,O=C(CCc1nc2ccccc2c(=O)[nH]1)N1CCN(C(=O)C2CCCC2)CC1
162,Cc1cc(-c2nnc(-c3ccccc3Cl)o2)c2[nH]c(=O)c3ccccc3c(=O)c2c1
163,COc1cc(-c2ccc(-c3nc4c(C(N)=O)cc(F)cc4[nH]3)cc2)ccc1NC(=O)C1CC1
164,CN1CCCc2c1c1ccccc1[nH]c2=O
165,NC(=O)c1cccc2[nH]cnc12
166,CN(C)CCCc1ccc2[nH]c(=O)c3c(c2c1)NCCC3
167,O=C1NCc2c1c1c(c3[nH]c4ccc(Br)cc4c23)CCC1
168,CC(C)(C)CCN1CC2=NNC(=O)c3cccc4[nH]c(c2c34)C1
169,NC(=O)n1ccc2ccc(-c3ccccc3F)nc21
170,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)cc(F)c1F)N1CCN(c2cccc(Cl)c2)CC1
171,CN(Cc1ccccn1)C(=O)c1ccc2[nH]c3c4c(c5c(c3c2c1)CNC5=O)CCC4
172,CCOc1cc(CN2CCOCC2)cc2[nH]c(=O)c3c(c12)NCCC3
173,Nc1cc(C(F)(F)F)c(-c2cc(N3CCN(C(=O)c4cc(Cc5n[nH]c(=O)c6ccccc56)ccc4F)CC3)nc(N3CCOCC3)n2)cn1
174,NC(=O)c1cccc2c1O/C(=C\c1ccc(C(=O)N3CCN(c4nc5ccccc5[nH]4)CC3)cc1)C2=O
175,O=C1NCC2c3c(cccc31)CCN2C(=O)Cc1cccc(Cl)c1
176,O=c1[nH]nc2c3c(cccc13)N=C(CNCCc1ccc(Cl)c(Cl)c1)N2
177,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)cc(F)c1F)N1CCN(c2ccc(O)cc2)CC1
178,O=c1cc(-c2ccc(O)cc2)oc2c(CN3CCN(Cc4ccco4)CC3)c(O)cc(O)c12
179,O=C(Cc1ccc(CN2CCN(C(=O)c3cc(Cc4n[nH]c(=O)c5ccccc45)ccc3F)CC2)cc1)NO
180,CC(C)CC(=O)N1CCN(C(=O)c2ccc(-c3ccc4c(Cl)cc(C(N)=O)n4n3)cc2)CC1
181,NC(=O)c1cccc2cn(-c3cccc(Cl)c3)nc12
182,Cc1c(CN2CCN(C(=O)c3cc4cccc(C(N)=O)c4o3)CC2)sc2c(N3CCOCC3)nc(-c3ccc(N)cc3)nc12
183,NC(=O)c1cccc2c1O/C(=C\c1ccc(Cl)cc1)C2=O
184,Cc1ccc(CN2CCC(N3Cc4cccc(C(N)=O)c4C3=O)CC2)cc1
185,Cc1cccc2nc[nH]c(=O)c12
186,CCNC(=O)c1ccc(N2CCN(Cc3cc(C)c4c(c3)NC(=O)C(C)O4)CC2)c(Cl)c1
187,CN1CCN(CCS(=O)(=O)Nc2ccc(/C=C3\Oc4c(C(N)=O)cccc4C3=O)cc2)CC1
188,Nc1cccc2c(=O)[nH]c(-c3ccccc3)cc12
189,COc1ccc(CC(=O)N2CCN(C(=O)c3csc(Cc4n[nH]c(=O)c5ccccc45)c3)CC2)cc1
190,Cc1cc(F)cc2c(=O)[nH]c(-c3ccc(N4CCN(C)CC4)cc3)nc12
191,O=C(O)CNc1cccc2c(=O)[nH]ccc12
192,CN(C)c1ccc(C2CC3=NNC(=O)c4cccc5[nH]c(c3c45)C2)cc1
193,O=C(O)CCc1nc(O)c2ccccc2n1
194,NC(=O)c1cccc2c1O/C(=C\c1ccc(C(=O)N3CCC(c4ncccn4)CC3)cc1)C2=O
195,O=C(c1cc(Cc2nnc(O)c3ccccc23)ccc1F)N1CCCN(CC2CC2)CC1
196,Oc1nc2ccccc2c2ccncc12
197,NC(=O)c1cccc2c1O/C(=C\c1ccc(C(=O)NCCc3nc4c(C(N)=O)cccc4[nH]3)cc1)C2=O
198,C[C@H]1CN(C(=O)c2cc(Cn3c(=O)[nH]c(=O)c4ccccc43)ccc2F)CCN1
199,NC(=O)c1cccc2[nH]c(-c3ccccc3Nc3c4ccccc4nc4ccccc34)nc12
200,CC(C)(C)OC(=O)N1CC[C@H](C(=O)Nc2cc(Cn3c(=O)[nH]c(=O)c4ccccc43)cnc2F)C1
201,NCCOc1c(-c2ccc(N3CCCC3)cc2)[nH]c(=O)c2cc(F)ccc12
202,CN(C)CCOc1ccc2[nH]c(=O)c3c(c2c1)NCCC3
203,O=c1[nH]c2ccccc2c2ccccc12
204,Cc1cc2c(=O)[nH]cc(Cc3ccc(F)c(C(=O)N4CCCNCC4)c3)n2c1
205,O=c1[nH]nc2c3c(cccc13)N=C(CNCCc1ccncc1)N2
206,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)cc(F)c1F)N1CCN(c2nsc3ccccc23)CC1
207,CCN1CCCN(C(=O)c2cccc(Cc3nnc(O)c4ccccc34)c2)CC1
208,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(c2nc(-c3cccc4[nH]ncc34)nc(N3CCOCC3)n2)CC1
209,O=c1[nH]cnc2c(C(F)(F)F)cccc12
210,O=C(Nc1cc(Cn2c(=O)[nH]c(=O)c3ccccc32)cnc1Br)[C@H]1CCNC1.O=C(O)C(F)(F)F
211,CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1
212,Cc1c(Cc2ccc(F)c(C(=O)N3CCC4(CCNC4)CC3)c2)n[nH]c(=O)c1C
213,Oc1ncnc2ccsc12
214,O=C1NN=C2CCCc3c2c2c1cccc2n3CCN1CCCC1
215,O=c1[nH]c(SCCN2CCN(CCCc3nc(-c4ccccc4)no3)CC2)nc2ccccc12
216,Cc1ccc2nc[nH]c(=O)c2c1
217,Nc1ncc(-c2nc3c(c(N4CCOCC4)n2)CCN(C(=O)c2cc(Cc4n[nH]c(=O)c5ccccc45)ccc2F)C3)cn1
218,COc1cc(O)c(Cl)c(C)c1-c1cc(O)cc2cc3c(c(O)c12)C(=O)c1c(O)cc(O)cc1C3(C)C
219,NC(=O)c1cccc2[nH]c(-c3cccc(N)c3)nc12
220,Oc1nc2ccncc2c2ccccc12
221,CS(=O)(=O)O.Oc1nc2ccc(N3CCN(CC4CC4)CC3)nc2c2ccccc12
222,O=C(CCn1c2c(c(=O)[nH]c1=O)CSCC2)NCC(=O)c1cccc(-c2ccccc2)c1
223,CCCNCc1ccc(-c2cc3c4c(c[nH]c4c2)C(=O)NNC3=O)cc1
224,CN(C)CCN(C)C(=O)c1cccc(Cc2nnc(O)c3ccccc23)c1
225,O=C1NCCn2c(-c3ccc(OCc4cn(CCF)nn4)cc3)nc3cccc1c32
226,CCC(=O)N1CCN(C(=O)c2cc(Cn3c(=O)[nH]c(=O)c4ccccc43)ccc2F)C[C@H]1CC
227,N#Cc1ccc(-c2cc3[nH]c(=O)c4ccccc4n3n2)cc1
228,CN(C(=O)c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)C1CC(=O)c2ccccc21
229,NC(=O)c1cccc2[nH]c(C(=O)NC3CCN(C4CCNCC4)CC3)nc12
230,NC(=O)c1cccc2c1O/C(=C\c1ccc(-n3cncn3)cc1)C2=O
231,NC(=O)c1cccc2c1O/C(=C\c1ccc(C(=O)N3CCn4c(nnc4C4CCCC4)C3)cc1)C2=O
232,C=CCSc1nnc(-c2cc3ccccc3n2CC=C)n1-c1ccccc1
233,Cc1ccc2c(=O)[nH]nc3c2c1NC1=C3CCCC1
234,COc1cc(CO)cc2[nH]c(=O)c3c(c12)NCCC3
235,COc1cc(/C=N/NC(=S)NCCCN2CCOCC2)c(Br)c(Br)c1OC
236,Cc1nn(C)c2[nH]c(=O)c3c(c12)CCCC3
237,O=C(Nc1cc(Cn2c(=O)[nH]c(=O)c3ccccc32)cnc1F)[C@H]1CCN(Cc2ccccc2)C1
238,NC(=O)c1cccc2cn(-c3ccc(C4CCCNC4)cc3)nc12
239,Cc1cc(C(N)=O)c2nc(-c3ccc(-c4ccc(C(=O)N5CCCC5)nc4)cc3)[nH]c2c1
240,O=C(CN1CCCCC1)N1CCc2c(nc(O)c3ccccc23)C1
241,Cc1cc(-c2nnc(/C=C/c3ccccc3)o2)c2[nH]c(=O)c3ccccc3c(=O)c2c1
242,O=C(CCn1c2c(c(=O)[nH]c1=O)CSCC2)NCC(=O)c1ccc(-c2cccnn2)cc1
243,Nc1cccc2c(=O)[nH]ccc12
244,Cc1ccc(C2=Nc3cccc4c(=O)[nH]nc(c34)N2)cc1
245,COc1cc(-c2nc3c(C(N)=O)cccc3[nH]2)ccc1N(C)c1ncc2c(n1)N(C1CCCC1)[C@H](C)C(=O)N2C
246,CCC(=O)N1CCN(C(=O)c2csc(Cc3n[nH]c(=O)c4ccccc34)c2)CC1
247,O=c1[nH]c2ccc(OC3CCN(c4ccccc4)CC3)cc2c2c1CSCC2
248,Cc1nc2cccc3c2n1CCNC3=O
249,CN1CC2=NNC(=O)c3cc(F)cc4[nH]c(c2c34)C1
250,O=c1[nH]c2cc(Cn3ccnc3)ccc2c2c1CCCN2
251,O=C(c1cc(Cc2c[nH]c(=O)c3cc(Cl)c(Cl)n23)ccc1F)N1CCC2(CC1)NCNC2=O
252,NC(=O)c1cccc2ncc(-c3ccc(N)cc3)nc12
253,O=C(c1ccccc1)N1CCN(Cc2c(O)cc(O)c3c(=O)cc(-c4ccc(O)cc4)oc23)CC1
254,O=C1NCC2c3c(cccc31)CCN2C(=O)Cc1ccc(Br)cc1
255,Nc1ccc(F)cc1NC(=O)C1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)CC1
256,CN1CCN(c2ccc3ccn(C(N)=O)c3n2)CC1
257,O=C1NCCc2ccc(Br)cc21
258,O=c1cc(-c2ccc(O)cc2)oc2c(CN3CCN(Cc4ccc(C(F)(F)F)cc4)CC3)c(O)cc(O)c12
259,O=c1cc(-c2ccc(O)cc2)oc2c(CN3CCN(c4ccc(Cl)cc4)CC3)c(O)cc(O)c12
260,Cn1cc(CCC(=O)N2CCc3cccc4c3C2CNC4=O)cn1
261,Cc1ccc(-c2nc3ccccc3c(=O)[nH]2)cc1
262,CN1CCCc2c1cc(-c1ccccc1)[nH]c2=O
263,CCS(=O)(=O)N1CCN(C(=O)c2cc(Cc3c[nH]c(=O)c4cc(Cl)c(Cl)n34)ccc2F)CC1
264,O=C(OCc1ccccc1)N1CCN(CCSc2nc3ccccc3c(=O)[nH]2)CC1
265,O=C(c1cc(Cc2nnc(O)c3ccccc23)ccc1F)N1CCCN(C2CCCCC2)CC1
266,CC1(C)C(=O)C2=NNC(=O)c3cc(F)cc4[nH]c(c2c34)C1=O
267,C[C@H]1CN(C(=O)c2cc(Cn3c(=O)[nH]c(=O)c4ccccc43)ccc2F)CCN1CC(F)(F)F
268,COc1cc(CN2CCC(N=O)CC2)cc2[nH]c(=O)c3c(c12)NCCC3
269,O=C(c1csc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCN(C(=O)c2cccs2)CC1
270,O=C(CCN1CCCCC1)N1CCc2nc(O)c3ccccc3c2C1
271,CC[C@@H]1CN(C(=O)c2cc(Cn3c(=O)[nH]c(=O)c4ccccc43)ccc2F)CCN1CC1CC1
272,Cc1ccc(C(=O)Nc2cccc3c(=O)[nH]ccc23)cc1
273,CC(C)=CCN1CCN(C(=O)c2cc(Cn3c(=O)[nH]c(=O)c4ccccc43)ccc2F)C[C@H]1C
274,CNCc1ccc(-c2nc3cncc4c3n2CCNC4=O)cc1
275,CN1CCc2cc(-c3ccc4c(Cl)cc(C(N)=O)n4n3)sc2C1
276,CC1CCC2N=C(CCCN3CC=C(c4ccccc4)CC3)NC(=O)C2C1
