ID,Smiles
ZINC163,CC(C)C(=O)O[C@H](C)OC(=O)NCC1(CC(=O)O)CCCCC1
ZINC164,O=C(OC1C[C@H]2CC3C[C@H](C1)N2CC3=O)c1c[nH]c2ccccc12
ZINC165,CN[C@H](C)[C@@H]1CC[C@H](N)[C@H](O[C@@H]2[C@H](N)C[C@H](N)[C@H](O[C@@H]3OC[C@](C)(O)[C@H](NC)[C@H]3O)[C@@H]2O)O1
ZINC166,CN(C)CCO[C@](C)(c1ccccc1)c1ccccn1
ZINC167,CCCCS(=O)(=O)N[C@@H](Cc1ccc(OCCCCC2CCNCC2)cc1)C(=O)O
ZINC168,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1
ZINC169,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S@](=O)CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O
ZINC170,COc1ccccc1OCCNC[C@@H](O)COc1cccc2[nH]c3ccccc3c12
ZINC171,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1
ZINC172,C[C@]12CC[C@@H]3c4ccc(OC(=O)N(CCCl)CCCl)cc4CC[C@H]3[C@@H]1CC[C@@H]2O
ZINC173,NC1=NC[C@H]2c3ccccc3Cc3ccccc3N12
ZINC174,Cc1ccc(S(=O)(=O)/N=C(\O)NN2CCCCCC2)cc1
ZINC175,CSCC[C@H](N)C(=O)O
ZINC176,O=C1[C@H]2[C@@H]3CC[C@@H](C3)[C@H]2C(=O)N1C[C@@H]1CCCC[C@H]1CN1CCN(c2nsc3ccccc23)CC1
ZINC177,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1
ZINC178,NCCC[C@H](N)CC(=O)NC[C@@H]1NC(=O)[C@H](CO)NC(=O)[C@@H](N)CNC(=O)[C@H]([C@H]2CCN=C(N)N2)NC(=O)/C(=C\NC(N)=O)NC1=O
ZINC179,CCCSc1nc(N[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2n1
ZINC180,CCN(CC)CCOC(=O)c1ccc(N)cc1Cl
ZINC181,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)/N=C(\O)NC3CCCCC3)cc2)cn1
ZINC182,O=C1CC[C@@H](N2C(=O)c3ccccc3C2=O)C(=O)N1
ZINC183,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12
ZINC184,CCC[C@@H]1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1
ZINC185,O[C@@H](CNC[C@@H](O)[C@@H]1CCc2cc(F)ccc2O1)[C@@H]1CCc2cc(F)ccc2O1
ZINC186,Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1
ZINC187,CCCCCCCCCCCCCCCCCCCCCCO
ZINC188,C[C@@H]1[C@@H](c2ccccc2)OCCN1C
ZINC189,NC(=O)CC[C@H](N)C(=O)O
ZINC190,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1
ZINC191,CC(C)OC(=O)OCOP(=O)(CO[C@H](C)Cn1cnc2c(N)ncnc21)OCOC(=O)OC(C)C
ZINC192,CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)O
ZINC193,CC(C)OC(=O)CCC/C=C\C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1/C=C/C(F)(F)COc1ccccc1
ZINC194,CC(=O)N[C@@H]1[C@@H](NC(=N)N)C=C(C(=O)O)O[C@H]1[C@H](O)[C@H](O)CO
ZINC195,CC(C)Nc1cccnc1N1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1
ZINC196,C[C@H](O)[C@H](O)[C@@H]1CNc2[nH]c(N)nc(=O)c2N1
ZINC197,COC(=O)C[C@](O)(CCCC(C)(C)O)C(=O)O[C@@H]1C(OC)=C[C@]23CCCN2CCc2cc4c(cc2[C@H]13)OCO4
ZINC198,Nc1cccc2c1CN([C@H]1CCC(=O)NC1=O)C2=O
ZINC199,C[C@@](Cc1ccc(O)c(O)c1)(NN)C(=O)O
ZINC200,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23
ZINC201,NC[C@@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3N)[C@@H]2O)[C@H](N)[C@@H](O)[C@@H]1O
ZINC202,CC[C@@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)O[C@@]12C
ZINC203,N[C@@H]1C[C@@H]1c1ccccc1
ZINC204,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1
ZINC205,Cc1ccc(C(C)C)c(O)c1
ZINC206,C#C[C@]1(O)CC[C@@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@@H]3CC[C@@]21CC
ZINC207,CC(C)NC[C@H](O)c1ccc(O)c(O)c1
ZINC208,O=C1CN(/N=C\c2ccc([N+](=O)[O-])o2)C(=O)N1
ZINC209,CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O
ZINC210,CCC(CC)[C@H](NC(C)=O)[C@@H]1[C@H](O)[C@@H](C(=O)O)C[C@H]1NC(=N)N
ZINC211,CC1=C(C/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C(=O)c2ccccc2C1=O
ZINC212,CC(=O)C[C@H](c1ccccc1)c1c(O)c2ccccc2oc1=O
ZINC213,Cc1cn([C@@H]2C[C@@H](O)[C@H](CO)O2)c(=O)[nH]c1=O
ZINC214,Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1
ZINC215,NC[C@H](CC(=O)O)c1ccc(Cl)cc1
ZINC216,CC(=O)N(C[C@H](O)CO)c1c(I)c(C(=O)NC[C@H](O)CO)c(I)c(C(=O)NC[C@@H](O)CO)c1I
ZINC217,Cc1cc(/C=C/C#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1
ZINC218,CN1CCC(=C2c3ccccc3CCn3c(C=O)cnc32)CC1
ZINC219,CCCCCCCCCCCCCCCC[n+]1ccccc1
ZINC220,CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1
ZINC221,C[C@H]1[C@H](c2ccccc2)OCCN1C
ZINC222,COc1cc(N[C@H](C)CCCN)c2ncccc2c1
ZINC223,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1
ZINC224,COC1=CC(=O)C[C@@H](C)[C@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O
ZINC225,COC(=O)c1ccccc1O
ZINC226,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12
